4,L093,1
4,L094,6
4,L095,2
4,L096,6
4,L097,4
4,L098,10
4,L099,9
4,L100,5
4,L101,6
4,L102,8
4,L103,1
4,L104,0
4,L105,7
4,L106,5
4,L107,2
4,L108,5
4,L109,8
4,L110,7
4,L111,9
4,L112,4
4,L113,9
4,L114,7
4,L115,2
4,L116,5
4,L117,9
4,L118,6
4,L119,7
4,L120,0
4,L121,8
4,L122,4
4,L123,8
4,L124,2
4,L125,1
4,L126,10
4,L127,5
4,L128,7
4,L129,3
4,L130,5
4,L131,6
4,L132,6
4,L133,3
4,L134,6
4,L135,6
4,L136,2
4,L137,5
4,L138,7
4,L139,8
4,L140,9
4,L141,3
4,L142,1
4,L143,5
4,L144,10
4,L145,4
4,L146,8
4,L147,4
4,L148,7
4,L149,3
4,L150,7
4,L151,3
4,L152,0
4,L153,9
4,L154,2
4,L155,0
4,L156,5
4,L157,10
4,L158,4
4,L159,10
4,L160,4
4,L161,5
4,L162,1
4,L163,0
4,L164,1
4,L165,1
4,L166,5
4,L167,1
4,L168,3
4,L169,6
4,L170,4
4,L171,4
4,L172,4
4,L173,3
4,L174,6
4,L175,4
4,L176,9
4,L177,7
4,L178,9
4,L179,10
4,L180,1
4,L181,3
4,L182,6
4,L183,4
4,L184,8
4,L185,4
4,L186,3
4,L187,7
4,L188,1
4,L189,63
4,L190,2
4,L191,4
4,L192,1
4,L193,7
4,L194,8
4,L195,4
4,L196,2
4,L197,1
4,L198,0
4,L199,10
5,L000,5
5,L001,3
5,L002,9
5,L003,4
5,L004,9
5,L005,9
5,L006,0
5,L007,0
5,L008,3
5,L009,1
5,L010,5
5,L011,10
5,L012,2
5,L013,1
5,L014,4
5,L015,7
5,L016,5
5,L017,6
5,L018,3
5,L019,4
5,L020,6
5,L021,9
5,L022,4
5,L023,7
5,L024,10
5,L025,1
5,L026,10
5,L027,7
5,L028,4
5,L029,5
5,L030,0
5,L031,2
5,L032,4
5,L033,83
5,L034,2
5,L035,0
5,L036,8
5,L037,1
5,L038,0
5,L039,6
5,L040,1
5,L041,7
5,L042,4
5,L043,2
5,L044,5
5,L045,24
5,L046,6
5,L047,1
5,L048,6
5,L049,4
5,L050,7
5,L051,2
5,L052,1
5,L053,1
5,L054,3
5,L055,4
5,L056,0
5,L057,10
5,L058,6
5,L059,6
5,L060,10
5,L061,10
5,L062,6
5,L063,0
5,L064,1
5,L065,2
5,L066,15
5,L067,4
5,L068,0
5,L069,9
5,L070,8
5,L071,1
5,L072,6
5,L073,61
5,L074,29
5,L075,7
5,L076,8
5,L077,4
5,L078,4
5,L079,4
5,L080,1
5,L081,9
5,L082,5
5,L083,8
5,L084,1
5,L085,3
5,L086,8
5,L087,3
5,L088,8
5,L089,5
5,L090,10
5,L091,5
5,L092,6
5,L093,7
5,L094,1
5,L095,0
5,L096,3
5,L097,0
5,L098,5
5,L099,8
5,L100,2
5,L101,1
5,L102,1
5,L103,7
5,L104,3
5,L105,87
5,L106,4
5,L107,0
5,L108,1
5,L109,7
5,L110,7
5,L111,0
5,L112,9
5,L113,1
5,L114,30
5,L115,10
5,L116,2
5,L117,2
5,L118,9
5,L119,8
5,L120,9
5,L121,3
5,L122,59
5,L123,9
5,L124,10
5,L125,6
5,L126,1
5,L127,10
5,L128,1
5,L129,1
5,L130,1
5,L131,105
5,L132,1
5,L133,1
5,L134,6
5,L135,1
5,L136,5
5,L137,1
5,L138,4
5,L139,5
5,L140,1
5,L141,5
5,L142,6
5,L143,7
5,L144,3
5,L145,5
5,L146,4
5,L147,4
5,L148,8
5,L149,8
5,L150,7
5,L151,8
5,L152,10
5,L153,8
5,L154,7
5,L155,8
5,L156,9
5,L157,9
5,L158,4
5,L159,0
5,L160,33
5,L161,5
5,L162,10
5,L163,10
5,L164,9
5,L165,0
5,L166,9
5,L167,5
5,L168,3
5,L169,9
5,L170,2
5,L171,10
5,L172,3
5,L173,8
5,L174,3
5,L175,8
5,L176,2
5,L177,9
5,L178,10
5,L179,5
5,L180,7
5,L181,2
5,L182,2
5,L183,10
5,L184,5
5,L185,6
5,L186,1
5,L187,2
5,L188,0
5,L189,6
5,L190,8
5,L191,1
5,L192,4
5,L193,6
5,L194,4
5,L195,2
5,L196,2
5,L197,1
5,L198,8
5,L199,7
6,L000,8
6,L001,5
6,L002,4
6,L003,5
6,L004,4
6,L005,34
6,L006,8
6,L007,9
6,L008,6
6,L009,2
6,L010,10
6,L011,0
6,L012,4
6,L013,8
6,L014,7
6,L015,6
6,L016,4
6,L017,5
6,L018,3
6,L019,10
6,L020,5
6,L021,9
6,L022,0
6,L023,2
6,L024,8
6,L025,10
6,L026,7
6,L027,0
6,L028,2
6,L029,4
6,L030,0
6,L031,9
6,L032,5
6,L033,44
6,L034,7
6,L035,4
6,L036,2
6,L037,9
6,L038,0
6,L039,8
6,L040,7
6,L041,2
6,L042,5
6,L043,7
6,L044,2
6,L045,9
6,L046,9
6,L047,7
6,L048,5
6,L049,1
6,L050,9
6,L051,2
6,L052,97
6,L053,5
6,L054,83
6,L055,2
6,L056,6
6,L057,0
6,L058,6
6,L059,5
6,L060,9
6,L061,2
6,L062,8
6,L063,4
6,L064,5
6,L065,1
6,L066,0
6,L067,2
6,L068,1
6,L069,7
6,L070,7
6,L071,7
6,L072,2
6,L073,5
6,L074,5
6,L075,0
6,L076,1
6,L077,7
6,L078,1
6,L079,7
6,L080,7
6,L081,2
6,L082,72
6,L083,4
6,L084,8
6,L085,7
6,L086,4
6,L087,3
6,L088,9
6,L089,4
6,L090,4
6,L091,8
6,L092,5
6,L093,6
6,L094,9
6,L095,10
6,L096,4
6,L097,6
6,L098,2
6,L099,1
6,L100,10
6,L101,0
6,L102,38
6,L103,9
6,L104,7
6,L105,1
6,L106,1
6,L107,1
6,L108,8
6,L109,8
6,L110,6
6,L111,4
6,L112,10
6,L113,10
6,L114,1
6,L115,4
6,L116,5
6,L117,5
6,L118,6
6,L119,1
6,L120,0
6,L121,7
6,L122,0
6,L123,2
6,L124,2
6,L125,6
6,L126,4
6,L127,9
6,L128,7
6,L129,8
6,L130,2
6,L131,1
6,L132,4
6,L133,8
6,L134,10
6,L135,47
6,L136,3
6,L137,6
6,L138,7
6,L139,4
6,L140,5
6,L141,7
6,L142,1
6,L143,4
6,L144,9
6,L145,8
6,L146,9
6,L147,5
6,L148,1
6,L149,2
6,L150,8
6,L151,1
6,L152,8
6,L153,2
6,L154,6
6,L155,3
6,L156,7
6,L157,4
6,L158,4
6,L159,7
6,L160,5
6,L161,8
6,L162,0
6,L163,0
6,L164,8
6,L165,2
6,L166,6
6,L167,4
6,L168,3
6,L169,0
6,L170,6
6,L171,0
6,L172,7
6,L173,0
6,L174,0
6,L175,8
6,L176,2
6,L177,4
6,L178,7
6,L179,4
6,L180,6
6,L181,5
6,L182,6
6,L183,4
6,L184,1
6,L185,7
6,L186,7
6,L187,2
6,L188,0
6,L189,0
6,L190,65
6,L191,72
6,L192,6
6,L193,7
6,L194,10
6,L195,6
6,L196,2
6,L197,6
6,L198,7
6,L199,5
7,L000,1
7,L001,10
7,L002,2
7,L003,9
7,L004,3
7,L005,0
7,L006,104
7,L007,11
7,L008,7
7,L009,3
7,L010,6
7,L011,6
7,L012,7
7,L013,0
7,L014,77
7,L015,0
7,L016,0
7,L017,0
7,L018,9
7,L019,9
7,L020,0
7,L021,16
7,L022,2
7,L023,1
7,L024,36
7,L025,6
7,L026,6
7,L027,7
7,L028,10
7,L029,9
7,L030,0
7,L031,7
7,L032,0
7,L033,3
7,L034,8
7,L035,2
7,L036,7
7,L037,9
7,L038,9
7,L039,10
7,L040,0
7,L041,7
7,L042,0
7,L043,8
7,L044,8
7,L045,5
7,L046,7
7,L047,9
7,L048,2
7,L049,5
7,L050,10
7,L051,1
7,L052,3
7,L053,7
7,L054,30
7,L055,5
7,L056,9
7,L057,10
7,L058,10
7,L059,4
7,L060,0
7,L061,2
7,L062,10
7,L063,3
7,L064,6
7,L065,7
7,L066,1
7,L067,4
7,L068,1
7,L069,2
7,L070,4
7,L071,8
7,L072,7
7,L073,9
7,L074,10
7,L075,4
7,L076,65
7,L077,2
7,L078,9
7,L079,6
7,L080,6
7,L081,3
7,L082,3
7,L083,7
7,L084,6
7,L085,9
7,L086,8
7,L087,6
7,L088,7
7,L089,2
7,L090,8
7,L091,4
7,L092,3
7,L093,5
7,L094,6
7,L095,10
7,L096,5
7,L097,0
7,L098,8
7,L099,10
7,L100,6
7,L101,0
7,L102,2
7,L103,7
7,L104,2
7,L105,4
7,L106,4
7,L107,9
7,L108,2
7,L109,24
7,L110,0
7,L111,8
7,L112,2
7,L113,5
7,L114,0
7,L115,5
7,L116,6
7,L117,7
7,L118,9
7,L119,5
7,L120,5
7,L121,7
7,L122,6
7,L123,68
7,L124,0
7,L125,3
7,L126,5
7,L127,4
7,L128,9
7,L129,1
7,L130,2
7,L131,10
7,L132,3
7,L133,4
7,L134,5
7,L135,6
7,L136,8
7,L137,9
7,L138,7
7,L139,4
7,L140,0
7,L141,10
7,L142,2
7,L143,7
7,L144,0
7,L145,0
7,L146,2
7,L147,7
7,L148,5
7,L149,8
7,L150,10
7,L151,7
7,L152,6
7,L153,3
7,L154,6
7,L155,3
7,L156,9
7,L157,3
7,L158,98
7,L159,2
7,L160,3
7,L161,9
7,L162,5
7,L163,10
7,L164,0
7,L165,9
7,L166,7
7,L167,9
7,L168,3
7,L169,8
7,L170,1
7,L171,0
7,L172,7
7,L173,0
7,L174,74
7,L175,3
7,L176,10
7,L177,3
7,L178,8
7,L179,10
7,L180,4
7,L181,10
7,L182,3
7,L183,2
7,L184,10
7,L185,0
7,L186,7
7,L187,0
7,L188,3
7,L189,1
7,L190,1
7,L191,9
7,L192,3
7,L193,30
7,L194,1
7,L195,3
7,L196,100
7,L197,6
7,L198,6
7,L199,5
8,L000,5
8,L001,4
8,L002,98
8,L003,8
8,L004,4
8,L005,5
8,L006,2
8,L007,10
8,L008,3
8,L009,10
8,L010,8
8,L011,6
8,L012,6
8,L013,6
8,L014,8
8,L015,7
8,L016,2
8,L017,8
8,L018,10
8,L019,2
8,L020,2
8,L021,2
8,L022,8
8,L023,9
8,L024,8
8,L025,3
8,L026,1
8,L027,5
8,L028,6
8,L029,2
8,L030,9
8,L031,1
8,L032,4
8,L033,2
8,L034,9
8,L035,6
8,L036,0
8,L037,4
8,L038,0
8,L039,6
8,L040,2
8,L041,4
8,L042,1
8,L043,2
8,L044,7
8,L045,10
8,L046,9
8,L047,6
8,L048,1
8,L049,0
8,L050,3
8,L051,5
8,L052,6
8,L053,4
8,L054,9
8,L055,45
8,L056,7
8,L057,7
8,L058,3
8,L059,7
8,L060,4
8,L061,8
8,L062,0
8,L063,6
8,L064,76
8,L065,8
8,L066,1
8,L067,2
8,L068,3
8,L069,6
8,L070,3
8,L071,10
8,L072,2
8,L073,4
8,L074,2
8,L075,9
8,L076,3
8,L077,10
8,L078,6
8,L079,8
8,L080,74
8,L081,4
8,L082,1
8,L083,5
8,L084,2
8,L085,0
8,L086,9
8,L087,0
8,L088,7
8,L089,5
8,L090,0
8,L091,6
8,L092,1
8,L093,0
8,L094,10
8,L095,2
8,L096,3
8,L097,9
8,L098,5
8,L099,10
8,L100,6
8,L101,10
8,L102,2
8,L103,3
8,L104,56
8,L105,0
8,L106,10
8,L107,7
8,L108,4
8,L109,1
8,L110,4
8,L111,7
8,L112,3
8,L113,1
8,L114,6
8,L115,3
8,L116,1
8,L117,6
8,L118,8
8,L119,8
8,L120,2
8,L121,4
8,L122,8
8,L123,5
8,L124,10
8,L125,8
8,L126,7
8,L127,5
8,L128,10
8,L129,7
8,L130,7
8,L131,5
8,L132,0
8,L133,6
8,L134,9
8,L135,51
8,L136,9
8,L137,9
8,L138,3
8,L139,56
8,L140,1
8,L141,2
8,L142,4
8,L143,1
8,L144,2
8,L145,9
8,L146,8
8,L147,7
8,L148,0
8,L149,10
8,L150,1
8,L151,2
8,L152,2
8,L153,1
8,L154,7
8,L155,1
8,L156,9
8,L157,4
8,L158,5
8,L159,7
8,L160,8
8,L161,1
8,L162,10
8,L163,9
8,L164,5
8,L165,2
8,L166,3
8,L167,2
8,L168,2
8,L169,9
8,L170,5
8,L171,5
8,L172,1
8,L173,6
8,L174,0
8,L175,4
8,L176,1
8,L177,8
8,L178,9
8,L179,10
8,L180,4
8,L181,8
8,L182,8
8,L183,6
8,L184,8
8,L185,5
8,L186,8
8,L187,2
8,L188,9
8,L189,9
8,L190,6
8,L191,4
8,L192,7
8,L193,4
8,L194,7
8,L195,3
8,L196,6
8,L197,6
8,L198,8
8,L199,3
9,L000,7
9,L001,4
9,L002,7
9,L003,2
9,L004,1
9,L005,4
9,L006,9
9,L007,10
9,L008,4
9,L009,0
9,L010,4
9,L011,4
9,L012,10
9,L013,10
9,L014,10
9,L015,5
9,L016,9
9,L017,3
9,L018,3
9,L019,8
9,L020,6
9,L021,7
9,L022,9
9,L023,5
9,L024,10
9,L025,10
9,L026,8
9,L027,1
9,L028,10
9,L029,6
9,L030,1
9,L031,67
9,L032,4
9,L033,10
9,L034,0
9,L035,2
9,L036,5
9,L037,2
9,L038,8
9,L039,8
9,L040,7
9,L041,7
9,L042,5
9,L043,98
9,L044,2
9,L045,3
9,L046,0
9,L047,2
9,L048,2
9,L049,8
9,L050,8
9,L051,10
9,L052,4
9,L053,2
9,L054,1
9,L055,2
9,L056,3
9,L057,1
9,L058,3
9,L059,2
9,L060,8
9,L061,2
9,L062,2
9,L063,9
9,L064,1
9,L065,2
9,L066,10
9,L067,10
9,L068,4
9,L069,3
9,L070,2
9,L071,0
9,L072,5
9,L073,0
9,L074,10
9,L075,10
9,L076,57
9,L077,3
9,L078,9
9,L079,8
9,L080,1
9,L081,6
9,L082,2
9,L083,1
9,L084,3
9,L085,5
9,L086,4
9,L087,10
9,L088,0
9,L089,108
9,L090,5
9,L091,7
9,L092,0
9,L093,2
9,L094,3
9,L095,10
9,L096,7
9,L097,10
9,L098,10
9,L099,10
9,L100,0
9,L101,0
9,L102,2
9,L103,6
9,L104,5
9,L105,3
9,L106,8
9,L107,1
9,L108,4
9,L109,10
9,L110,56
9,L111,7
9,L112,7
9,L113,9
9,L114,3
9,L115,1
9,L116,3
9,L117,0
9,L118,9
9,L119,7
9,L120,1
9,L121,0
9,L122,10
9,L123,4
9,L124,5
9,L125,5
9,L126,5
9,L127,5
9,L128,6
9,L129,100
9,L130,1
9,L131,0
9,L132,3
9,L133,1
9,L134,3
9,L135,9
9,L136,1
9,L137,8
9,L138,10
9,L139,8
9,L140,9
9,L141,4
9,L142,10
9,L143,9
9,L144,8
9,L145,8
9,L146,10
9,L147,4
9,L148,1
9,L149,0
9,L150,6
9,L151,10
9,L152,8
9,L153,6
9,L154,4
9,L155,0
9,L156,7
9,L157,3
9,L158,9
9,L159,8
9,L160,10
9,L161,8
9,L162,9
9,L163,9
9,L164,7
9,L165,7
9,L166,5
9,L167,1
9,L168,8
9,L169,1
9,L170,0
9,L171,4
9,L172,1
9,L173,4
9,L174,9
9,L175,10
9,L176,8
9,L177,9
9,L178,3
9,L179,7
9,L180,7
9,L181,61
9,L182,7
9,L183,3
9,L184,3
9,L185,2
9,L186,2
9,L187,10
9,L188,6
9,L189,9
9,L190,9
9,L191,6
9,L192,8
9,L193,1
9,L194,4
9,L195,7
9,L196,6
9,L197,10
9,L198,3
9,L199,8
